Date,BTC-USD,ETH-USD,XRP-USD,ADA-USD,DOGE-USD
2019-08-18,10345.810546875,194.4935302734375,0.2826460003852844,0.05073099955916405,0.0027230000123381615
2019-08-19,10916.0537109375,203.09193420410156,0.28332799673080444,0.05029800161719322,0.0027970001101493835
2019-08-20,10763.232421875,196.56541442871094,0.2758060097694397,0.049194999039173126,0.0027630000840872526
2019-08-21,10138.0498046875,186.89163208007812,0.2662610113620758,0.047113001346588135,0.002675000112503767
2019-08-22,10131.0556640625,191.33291625976562,0.2709439992904663,0.04941000044345856,0.0027000000700354576
2019-08-23,10407.96484375,194.70620727539062,0.276544988155365,0.049789998680353165,0.0027129999361932278
2019-08-24,10159.9609375,191.28956604003906,0.2725529968738556,0.05017700046300888,0.00266100000590086
2019-08-25,10138.517578125,186.84239196777344,0.27008798718452454,0.04943900182843208,0.002662000013515353
2019-08-26,10370.8203125,188.92938232421875,0.2707880139350891,0.04969700053334236,0.002678999910131097
2019-08-27,10185.5,187.51666259765625,0.2696180045604706,0.04983900114893913,0.0026199999265372753
2019-08-28,9754.4228515625,173.8899688720703,0.25745001435279846,0.04582500085234642,0.0025239998940378428
2019-08-29,9510.2001953125,169.51673889160156,0.2570450007915497,0.044697001576423645,0.0024500000290572643
2019-08-30,9598.173828125,168.83486938476562,0.25621798634529114,0.0448249988257885,0.0024820000398904085
2019-08-31,9630.6640625,172.46978759765625,0.2592040002346039,0.04498999938368797,0.0025110000278800726
2019-09-01,9757.970703125,171.62942504882812,0.2580539882183075,0.04454300180077553,0.002492000116035342
2019-09-02,10346.7607421875,178.34735107421875,0.2608200013637543,0.04536199942231178,0.002595999976620078
2019-09-03,10623.5400390625,179.49932861328125,0.263139009475708,0.04677100107073784,0.0025949999690055847
2019-09-04,10594.4931640625,175.99288940429688,0.25990501046180725,0.045517001301050186,0.002689999993890524
2019-09-05,10575.533203125,174.21713256835938,0.2563459873199463,0.044436998665332794,0.0025309999473392963
2019-09-06,10353.302734375,169.9561767578125,0.2523399889469147,0.04441500082612038,0.002509000012651086
2019-09-07,10517.2548828125,178.2626190185547,0.260686993598938,0.04619799926877022,0.002515000058338046
2019-09-08,10441.2763671875,181.35552978515625,0.2630839943885803,0.04671899974346161,0.002500999951735139
2019-09-09,10334.974609375,181.1494598388672,0.2595619857311249,0.04693099856376648,0.0024610001128166914
2019-09-10,10115.9755859375,179.78717041015625,0.25867098569869995,0.046509999781847,0.0024369999300688505
2019-09-11,10178.3720703125,178.72549438476562,0.2559559941291809,0.04498999938368797,0.0023990001063793898
2019-09-12,10410.126953125,181.01609802246094,0.25481098890304565,0.045451998710632324,0.0024250000715255737
2019-09-13,10360.546875,181.10972595214844,0.2555510103702545,0.04575299844145775,0.002426000079140067
2019-09-14,10358.048828125,188.1055145263672,0.2611669898033142,0.04652399942278862,0.002440999960526824
2019-09-15,10347.712890625,189.78912353515625,0.26162800192832947,0.04679900035262108,0.002460000105202198
2019-09-16,10276.7939453125,197.11317443847656,0.2609519958496094,0.04707099869847298,0.002455000067129731
2019-09-17,10241.2724609375,208.60874938964844,0.28501299023628235,0.049008000642061234,0.0026080000679939985
2019-09-18,10198.248046875,211.39303588867188,0.3137759864330292,0.05329199880361557,0.002718999981880188
2019-09-19,10266.4150390625,221.28085327148438,0.3024410009384155,0.05250399932265282,0.0027089999057352543
2019-09-20,10181.6416015625,218.050048828125,0.29447001218795776,0.05234000086784363,0.002672000089660287
2019-09-21,10019.716796875,215.51620483398438,0.2894429862499237,0.05192200094461441,0.0025859999004751444
2019-09-22,10070.392578125,211.54537963867188,0.27893099188804626,0.04911100119352341,0.0025919999461621046
2019-09-23,9729.32421875,201.9213104248047,0.2686749994754791,0.04626400023698807,0.002486000070348382
2019-09-24,8620.56640625,168.11073303222656,0.23522600531578064,0.03757299855351448,0.0022279999684542418
2019-09-25,8486.9931640625,170.8927001953125,0.24644100666046143,0.039395999163389206,0.002196999965235591
2019-09-26,8118.9677734375,166.7271270751953,0.24378399550914764,0.03822899982333183,0.0021550001110881567
2019-09-27,8251.845703125,174.71099853515625,0.2440209984779358,0.039531998336315155,0.002220999915152788
2019-09-28,8245.9150390625,174.57289123535156,0.24257099628448486,0.03882699832320213,0.002234000014141202
2019-09-29,8104.185546875,170.50347900390625,0.2413879930973053,0.0374860018491745,0.002222999930381775
2019-09-30,8293.8681640625,179.87220764160156,0.2559329867362976,0.038885001093149185,0.0023870000150054693
