Date,BTC-USD,ETH-USD,XRP-USD,SOL-USD,LUNA1-USD,ADA-USD,AVAX-USD,DOT-USD,DOGE-USD,MATIC-USD
2022-01-17,42250.55078125,3212.304931640625,0.7627419829368591,139.92601013183594,77.18221282958984,1.5941309928894043,86.75066375732422,25.727352142333984,0.1711450070142746,2.2219700813293457
2022-01-18,42375.6328125,3164.025146484375,0.7526310086250305,141.58718872070312,80.57392883300781,1.4655410051345825,86.01341247558594,,0.16548499464988708,2.128438949584961
2022-01-19,41744.328125,3095.825927734375,0.739749014377594,135.79238891601562,81.25154113769531,1.34175705909729,82.90330505371094,24.129552841186523,0.16235600411891937,2.035978078842163
2022-01-20,40680.41796875,3001.1201171875,0.7194210290908813,127.20528411865234,76.99168395996094,1.2580549716949463,79.0684585571289,22.984886169433594,0.15520399808883667,1.960373044013977
2022-01-21,36457.31640625,2557.931640625,0.6357380151748657,111.96605682373047,64.8368148803711,1.1232329607009888,65.92256164550781,19.64629364013672,0.14263999462127686,1.698989987373352
2022-01-22,35030.25,2405.18115234375,0.5960419774055481,94.1783676147461,62.57439041137695,1.066715955734253,59.72904968261719,18.229856491088867,0.13289199769496918,1.530622959136963
2022-01-23,36276.8046875,2535.0390625,0.6287559866905212,99.5782241821289,69.78861999511719,1.122370958328247,64.72541046142578,18.82877540588379,0.14186300337314606,1.6162480115890503
2022-01-24,36654.328125,2440.352294921875,0.6121389865875244,91.65016174316406,65.96871948242188,1.0665980577468872,62.87763214111328,18.0367488861084,0.1377979964017868,1.5075730085372925
2022-01-25,36954.00390625,2455.93505859375,0.617563009262085,94.72035217285156,62.82832336425781,1.0435739755630493,67.90058898925781,18.34864616394043,0.14304900169372559,1.5585379600524902
2022-01-26,36852.12109375,2468.0302734375,0.6220719814300537,92.23804473876953,58.84199142456055,1.0790469646453857,65.99578857421875,18.076839447021484,0.14378899335861206,1.5910550355911255
2022-01-27,37138.234375,2423.001220703125,0.6087700128555298,89.63249206542969,54.32353973388672,1.0435329675674438,64.69680786132812,,0.1412470042705536,1.591683030128479
2022-01-28,37784.33203125,2547.092041015625,0.6125119924545288,91.31289672851562,50.599449157714844,1.0506060123443604,67.12731170654297,,0.14165599644184113,1.679216980934143
2022-01-29,38138.1796875,2597.084716796875,0.6169350147247314,96.2234878540039,50.79475402832031,1.0595699548721313,72.12027740478516,,0.1430560052394867,1.694964051246643
2022-01-30,37917.6015625,2603.466552734375,0.603181004524231,93.29767608642578,46.27341842651367,1.0374729633331299,67.97378540039062,18.172527313232422,0.13947099447250366,1.605329990386963
2022-01-31,38483.125,2688.27880859375,0.6191490292549133,99.73883819580078,52.34278869628906,1.0523029565811157,69.99242401123047,19.42054557800293,0.1418049931526184,1.6439210176467896
2022-02-01,38743.2734375,2792.1171875,0.6292330026626587,109.9789810180664,52.023433685302734,1.0886240005493164,73.44881439208984,19.61420440673828,0.14263099431991577,1.6475930213928223
2022-02-02,36952.984375,2682.85400390625,0.6014829874038696,101.83760070800781,47.56795883178711,1.028905987739563,67.87997436523438,18.796897888183594,0.13723500072956085,1.5418850183486938
2022-02-03,37154.6015625,2679.16259765625,0.6076840162277222,101.45903778076172,51.03108596801758,1.0564440488815308,68.10771942138672,18.81250762939453,0.1375409960746765,1.550246000289917
2022-02-04,41500.875,2983.5869140625,0.6558769941329956,112.17424774169922,53.89113235473633,1.1356240510940552,77.31163787841797,20.424663543701172,0.14750300347805023,1.6908299922943115
2022-02-05,41441.1640625,3014.648193359375,0.6671270132064819,113.89430236816406,55.37480545043945,1.1273449659347534,77.2494888305664,21.366989135742188,0.1471409946680069,1.714359998703003
2022-02-06,42412.43359375,3057.47607421875,0.6836469769477844,115.29975891113281,56.10227966308594,1.1445469856262207,78.75726318359375,21.903335571289062,0.15376999974250793,1.7399510145187378
2022-02-07,43840.28515625,3142.470703125,0.8278189897537231,117.35514831542969,59.46963119506836,1.1973069906234741,83.16699981689453,,0.1655779927968979,2.019141912460327
